Pavement,,,
Drive - B,,,
,,,
,,,
[1989],,,
"9-13-2022 / San Francisco, CA / Masonic Auditorium (SP-CMC-4U (loughney)",AUD,FLAC,
"9-14-2022 / San Francisco, CA / Masonic Auditorium (SP-CMC-4U (loughney)",AUD,FLAC,
"9-16-2022 / Troutdale, OR / McMenamins Historic Edgefield Manor (Roland R05) (mrsimontibbs) ",AUD,FLAC 24,
"9-17-2022 / Seattle, WA / Paramount Theatre (Shure MV88) (tremelo75)",AUD,FLAC 24,
"9-19-2022 / Denver, CO / Paramount Theater (SP-CMC-4U) (unk)",AUD,FLAC 24,
"9-20-2022 / Kansas City, MO / Uptown Theater (SP-CMC-8) (sonictooth)",AUD,FLAC,
"9-28-2022 / Boston, MA / Boch Center Wang Theatre (unk) ",AUD,FLAC,
"9-30-2022 / Brooklyn, NY / Kings Theatre (ATU853s) (neil d)",AUD,FLAC,
"10-3-2022 / Brooklyn, NY / Kings Theatre (DPA 6061) (acidjack)",AUD,FLAC,
"10-5-2022 / Philadelphia, PA / The Met (Sennheiser MKE 2) (toby dodds)",AUD,FLAC,
"10-6-2022  / Washington, D.C. / Warner Theatre (Roland R-07) (unk)",AUD,FLAC 24,
"10-10-2022 / Austin, TX / Austin City Limits - The Moody Theater (indykid)",Webcast,TS,
"10-10-2022 / Austin, TX / Austin City Limits - The Moody Theater",TV,MP4,
"10-22-2022 / London, England / Roundhouse (DPA 4060s) (unk)",AUD,FLAC,
"10-23-2022 / London, England / Roundhouse (DPA 4060s) (unk)",AUD,FLAC,
"10-24-2022 / London, England / Roundhouse (DPA 4060s) (unk)",AUD,FLAC,
"10-25-2022 / London, England / Roundhouse (DPA 4060s) (unk)",AUD,FLAC,
"10-26-2022 / London, UK / Maida Vale Studios (BBC) (auto_pilot) ",FM,FLAC,
"10-29-2022 / Copenhagen, Denmark / Store Vega (CA-14) (unk)",AUD,FLAC 24,
"11-10-2022 / Dublin, Ireland / Vicar Street (CA-14s) (kagee)",AUD,FLAC,
,,,
[2023],,,
"7-7-2023 / Bilbao, Spain / BBK Live (iPhone SE) (unaesfingelunar) ",AUD,FLAC,
"7-22-2023 / Macclesfield, UK / Jodrell Bank - Bluedot Festival (DPA 4060s) (unk)",AUD,FLAC,
"9-11-2023 / Brooklyn, NY / Brooklyn Steel  (Night 1) (SP-CMC-19) (weezerwes) ",AUD,FLAC,
"9-12-2023 / Brooklyn, NY / Brooklyn Steel  (Night 1) (SP-CMC-19) (weezerwes) ",AUD,FLAC,
"9-13-2023 / Brooklyn, NY / Brooklyn Steel (DPA 4061) (dynamicalories) ",AUD,FLAC,
"9-13-2023 / Brooklyn, NY / Brooklyn Steel (CA-11) (manofstealth) ",AUD,FLAC 24,
,,,
[2024],,,
"5-15-2024 / Buenos Aires, Argentina / C Complejo Art Media (Zoom H4n) (santiago herrera)",AUD,FLAC 24,
"5-15-2024 / Buenos Aires, Argentina / C Art Media (MM-MCSM-4) (afueradeldial)",AUD,FLAC,
"5-17-2024 / Montevideo, Uraguay / La Trastienda (MM-MCSM-4) (rony kohn) ",AUD,FLAC,
"8-31-2024 / Seattle, WA / Bumbershoot Music & Arts Festival (SS-DSM-6P) (unk) ",AUD,FLAC 24,
